"Year","Age","sex","Mortality_Rate"
1990,1,1,6.73e-05
1990,1,2,6.95e-06
1990,2,1,6.8e-05
1990,2,2,1.73e-05
1990,3,1,6.86e-05
1990,3,2,2.76e-05
1990,4,1,6.93e-05
1990,4,2,3.79e-05
1990,5,1,6.99e-05
1990,5,2,4.82e-05
1990,6,1,8e-05
1990,6,2,4.26e-05
1990,7,1,9.01e-05
1990,7,2,3.69e-05
1990,8,1,1e-04
1990,8,2,3.12e-05
1990,9,1,0.00011
1990,9,2,2.56e-05
1990,10,1,0.00012
1990,10,2,1.99e-05
1990,11,1,0.00023
1990,11,2,7.52e-05
1990,12,1,0.000339
1990,12,2,0.00013
1990,13,1,0.000448
1990,13,2,0.000186
1990,14,1,0.000558
1990,14,2,0.000241
1990,15,1,0.000667
1990,15,2,0.000296
1990,16,1,0.000723
1990,16,2,0.000319
1990,17,1,0.000778
1990,17,2,0.000342
1990,18,1,0.000833
1990,18,2,0.000365
1990,19,1,0.000888
1990,19,2,0.000388
1990,20,1,0.000944
1990,20,2,0.000411
1990,21,1,0.00112
1990,21,2,0.000432
1990,22,1,0.0013
1990,22,2,0.000453
1990,23,1,0.00147
1990,23,2,0.000473
1990,24,1,0.00165
1990,24,2,0.000494
1990,25,1,0.00183
1990,25,2,0.000515
1990,26,1,0.00194
1990,26,2,0.000637
1990,27,1,0.00206
1990,27,2,0.00076
1990,28,1,0.00218
1990,28,2,0.000882
1990,29,1,0.0023
1990,29,2,0.001
1990,30,1,0.00242
1990,30,2,0.00113
1990,31,1,0.00335
1990,31,2,0.00136
1990,32,1,0.00428
1990,32,2,0.00158
1990,33,1,0.00522
1990,33,2,0.00181
1990,34,1,0.00615
1990,34,2,0.00204
1990,35,1,0.00708
1990,35,2,0.00227
1990,36,1,0.00865
1990,36,2,0.00266
1990,37,1,0.0102146
1990,37,2,0.00305
1990,38,1,0.0117804
1990,38,2,0.00343
1990,39,1,0.0133462
1990,39,2,0.00382
1990,40,1,0.014912
1990,40,2,0.00421
1990,41,1,0.0175116
1990,41,2,0.00477
1990,42,1,0.0201112
1990,42,2,0.00533
1990,43,1,0.0227108
1990,43,2,0.00589
1990,44,1,0.0253104
1990,44,2,0.00646
1990,45,1,0.02791
1990,45,2,0.00702
1990,46,1,0.031954
1990,46,2,0.0081
1990,47,1,0.035998
1990,47,2,0.00918
1990,48,1,0.040042
1990,48,2,0.0102656
1990,49,1,0.044086
1990,49,2,0.0113478
1990,50,1,0.04813
1990,50,2,0.01243
1990,51,1,0.0546366
1990,51,2,0.015295
1990,52,1,0.0611432
1990,52,2,0.01816
1990,53,1,0.0676498
1990,53,2,0.021025
1990,54,1,0.0741564
1990,54,2,0.02389
1990,55,1,0.080663
1990,55,2,0.026755
1990,56,1,0.0916678
1990,56,2,0.030376
1990,57,1,0.1026726
1990,57,2,0.033997
1990,58,1,0.1136774
1990,58,2,0.037618
1990,59,1,0.1246822
1990,59,2,0.041239
1990,60,1,0.135687
1990,60,2,0.04486
1990,61,1,0.1552122
1990,61,2,0.055455
1990,62,1,0.1747374
1990,62,2,0.06605
1990,63,1,0.1942626
1990,63,2,0.076645
1990,64,1,0.2137878
1990,64,2,0.08724
1990,65,1,0.233313
1990,65,2,0.097835
1990,66,1,0.2584574
1990,66,2,0.1173472
1990,67,1,0.2836018
1990,67,2,0.1368594
1990,68,1,0.3087462
1990,68,2,0.1563716
1990,69,1,0.3338906
1990,69,2,0.1758838
1990,70,1,0.359035
1990,70,2,0.195396
1990,71,1,0.3859296
1990,71,2,0.22281
1990,72,1,0.4128242
1990,72,2,0.250224
1990,73,1,0.4397188
1990,73,2,0.277638
1990,74,1,0.4666134
1990,74,2,0.305052
1990,75,1,0.493508
1990,75,2,0.332466
1990,76,1,0.6121916
1990,76,2,0.4197116
1990,77,1,0.7308752
1990,77,2,0.5069572
1990,78,1,0.8495588
1990,78,2,0.5942028
1990,79,1,0.9682424
1990,79,2,0.6814484
1990,80,1,1.086926
1990,80,2,0.768694
1990,81,1,1.086926
1990,81,2,0.768694
1990,82,1,1.086926
1990,82,2,0.768694
1990,83,1,1.086926
1990,83,2,0.768694
1990,84,1,1.086926
1990,84,2,0.768694
1990,85,1,1.086926
1990,85,2,0.768694
1990,86,1,1.086926
1990,86,2,0.768694
1990,87,1,1.086926
1990,87,2,0.768694
1990,88,1,1.086926
1990,88,2,0.768694
1990,89,1,1.086926
1990,89,2,0.768694
1990,90,1,1.086926
1990,90,2,0.768694
1990,91,1,1.086926
1990,91,2,0.768694
1990,92,1,1.086926
1990,92,2,0.768694
1990,93,1,1.086926
1990,93,2,0.768694
1990,94,1,1.086926
1990,94,2,0.768694
1990,95,1,1.086926
1990,95,2,0.768694
1990,96,1,1.086926
1990,96,2,0.768694
1990,97,1,1.086926
1990,97,2,0.768694
1990,98,1,1.086926
1990,98,2,0.768694
1990,99,1,1.086926
1990,99,2,0.768694
1990,100,1,1.086926
1990,100,2,0.768694
1990,101,1,1.086926
1990,101,2,0.768694
1990,102,1,1.086926
1990,102,2,0.768694
1990,103,1,1.086926
1990,103,2,0.768694
1991,1,1,6.55e-05
1991,1,2,6.69e-06
1991,2,1,6.73e-05
1991,2,2,1.74e-05
1991,3,1,6.91e-05
1991,3,2,2.82e-05
1991,4,1,7.09e-05
1991,4,2,3.9e-05
1991,5,1,7.28e-05
1991,5,2,4.97e-05
1991,6,1,8.37e-05
1991,6,2,4.39e-05
1991,7,1,9.46e-05
1991,7,2,3.81e-05
1991,8,1,0.000106
1991,8,2,3.23e-05
1991,9,1,0.000116
1991,9,2,2.64e-05
1991,10,1,0.000127
1991,10,2,2.06e-05
1991,11,1,0.000235
1991,11,2,7.71e-05
1991,12,1,0.000343
1991,12,2,0.000134
1991,13,1,0.000451
1991,13,2,0.00019
1991,14,1,0.000559
1991,14,2,0.000246
1991,15,1,0.000667
1991,15,2,0.000303
1991,16,1,0.000719
1991,16,2,0.000333
1991,17,1,0.00077
1991,17,2,0.000364
1991,18,1,0.000821
1991,18,2,0.000394
1991,19,1,0.000873
1991,19,2,0.000424
1991,20,1,0.000924
1991,20,2,0.000455
1991,21,1,0.00113
1991,21,2,0.000484
1991,22,1,0.00133
1991,22,2,0.000513
1991,23,1,0.00154
1991,23,2,0.000542
1991,24,1,0.00174
1991,24,2,0.000571
1991,25,1,0.00195
1991,25,2,0.000601
1991,26,1,0.00211
1991,26,2,0.000741
1991,27,1,0.00228
1991,27,2,0.000881
1991,28,1,0.00244
1991,28,2,0.00102
1991,29,1,0.00261
1991,29,2,0.00116
1991,30,1,0.00277
1991,30,2,0.0013
1991,31,1,0.00385
1991,31,2,0.00155
1991,32,1,0.00492
1991,32,2,0.00179
1991,33,1,0.00599
1991,33,2,0.00204
1991,34,1,0.00707
1991,34,2,0.00228
1991,35,1,0.00814
1991,35,2,0.00253
1991,36,1,0.00978
1991,36,2,0.00291
1991,37,1,0.0114247
1991,37,2,0.00329
1991,38,1,0.0130669
1991,38,2,0.00368
1991,39,1,0.014709
1991,39,2,0.00406
1991,40,1,0.0163512
1991,40,2,0.00444
1991,41,1,0.0189876
1991,41,2,0.00498
1991,42,1,0.021624
1991,42,2,0.00552
1991,43,1,0.0242604
1991,43,2,0.00605
1991,44,1,0.0268968
1991,44,2,0.00659
1991,45,1,0.0295332
1991,45,2,0.00713
1991,46,1,0.033372
1991,46,2,0.00818
1991,47,1,0.0372107
1991,47,2,0.00922
1991,48,1,0.0410495
1991,48,2,0.0102665
1991,49,1,0.0448882
1991,49,2,0.011312
1991,50,1,0.048727
1991,50,2,0.0123576
1991,51,1,0.0551113
1991,51,2,0.0151731
1991,52,1,0.0614956
1991,52,2,0.0179886
1991,53,1,0.06788
1991,53,2,0.0208042
1991,54,1,0.0742643
1991,54,2,0.0236197
1991,55,1,0.0806486
1991,55,2,0.0264352
1991,56,1,0.0914747
1991,56,2,0.030028
1991,57,1,0.1023008
1991,57,2,0.0336209
1991,58,1,0.1131268
1991,58,2,0.0372137
1991,59,1,0.1239529
1991,59,2,0.0408066
1991,60,1,0.134779
1991,60,2,0.0443994
1991,61,1,0.1542706
1991,61,2,0.0549375
1991,62,1,0.1737621
1991,62,2,0.0654756
1991,63,1,0.1932537
1991,63,2,0.0760136
1991,64,1,0.2127452
1991,64,2,0.0865517
1991,65,1,0.2322368
1991,65,2,0.0970898
1991,66,1,0.2575978
1991,66,2,0.1165334
1991,67,1,0.2829587
1991,67,2,0.1359771
1991,68,1,0.3083197
1991,68,2,0.1554207
1991,69,1,0.3336806
1991,69,2,0.1748644
1991,70,1,0.3590416
1991,70,2,0.194308
1991,71,1,0.3863097
1991,71,2,0.2218325
1991,72,1,0.4135778
1991,72,2,0.249357
1991,73,1,0.440846
1991,73,2,0.2768816
1991,74,1,0.4681141
1991,74,2,0.3044061
1991,75,1,0.4953822
1991,75,2,0.3319306
1991,76,1,0.6154979
1991,76,2,0.4199791
1991,77,1,0.7356136
1991,77,2,0.5080276
1991,78,1,0.8557294
1991,78,2,0.596076
1991,79,1,0.9758451
1991,79,2,0.6841245
1991,80,1,1.0959608
1991,80,2,0.772173
1991,81,1,1.0959608
1991,81,2,0.772173
1991,82,1,1.0959608
1991,82,2,0.772173
1991,83,1,1.0959608
1991,83,2,0.772173
1991,84,1,1.0959608
1991,84,2,0.772173
1991,85,1,1.0959608
1991,85,2,0.772173
1991,86,1,1.0959608
1991,86,2,0.772173
1991,87,1,1.0959608
1991,87,2,0.772173
1991,88,1,1.0959608
1991,88,2,0.772173
1991,89,1,1.0959608
1991,89,2,0.772173
1991,90,1,1.0959608
1991,90,2,0.772173
1991,91,1,1.0959608
1991,91,2,0.772173
1991,92,1,1.0959608
1991,92,2,0.772173
1991,93,1,1.0959608
1991,93,2,0.772173
1991,94,1,1.0959608
1991,94,2,0.772173
1991,95,1,1.0959608
1991,95,2,0.772173
1991,96,1,1.0959608
1991,96,2,0.772173
1991,97,1,1.0959608
1991,97,2,0.772173
1991,98,1,1.0959608
1991,98,2,0.772173
1991,99,1,1.0959608
1991,99,2,0.772173
1991,100,1,1.0959608
1991,100,2,0.772173
1991,101,1,1.0959608
1991,101,2,0.772173
1991,102,1,1.0959608
1991,102,2,0.772173
1991,103,1,1.0959608
1991,103,2,0.772173
1992,1,1,6.36e-05
1992,1,2,6.42e-06
1992,2,1,6.66e-05
1992,2,2,1.76e-05
1992,3,1,6.96e-05
1992,3,2,2.88e-05
1992,4,1,7.26e-05
1992,4,2,4e-05
1992,5,1,7.56e-05
1992,5,2,5.12e-05
1992,6,1,8.74e-05
1992,6,2,4.52e-05
1992,7,1,9.91e-05
1992,7,2,3.92e-05
1992,8,1,0.000111
1992,8,2,3.33e-05
1992,9,1,0.000123
1992,9,2,2.73e-05
1992,10,1,0.000134
1992,10,2,2.13e-05
1992,11,1,0.000241
1992,11,2,7.9e-05
1992,12,1,0.000347
1992,12,2,0.000137
1992,13,1,0.000454
1992,13,2,0.000194
1992,14,1,0.000561
1992,14,2,0.000252
1992,15,1,0.000667
1992,15,2,0.00031
1992,16,1,0.000715
1992,16,2,0.000347
1992,17,1,0.000762
1992,17,2,0.000385
1992,18,1,0.000809
1992,18,2,0.000422
1992,19,1,0.000857
1992,19,2,0.00046
1992,20,1,0.000904
1992,20,2,0.000498
1992,21,1,0.00114
1992,21,2,0.000535
1992,22,1,0.00137
1992,22,2,0.000573
1992,23,1,0.0016
1992,23,2,0.000611
1992,24,1,0.00184
1992,24,2,0.000649
1992,25,1,0.00207
1992,25,2,0.000687
1992,26,1,0.00228
1992,26,2,0.000844
1992,27,1,0.0025
1992,27,2,0.001
1992,28,1,0.00271
1992,28,2,0.00116
1992,29,1,0.00292
1992,29,2,0.00132
1992,30,1,0.00313
1992,30,2,0.00147
1992,31,1,0.00435
1992,31,2,0.00174
1992,32,1,0.00556
1992,32,2,0.002
1992,33,1,0.00677
1992,33,2,0.00226
1992,34,1,0.00799
1992,34,2,0.00253
1992,35,1,0.0092
1992,35,2,0.00279
1992,36,1,0.0109163
1992,36,2,0.00317
1992,37,1,0.0126348
1992,37,2,0.00354
1992,38,1,0.0143534
1992,38,2,0.00392
1992,39,1,0.0160719
1992,39,2,0.0043
1992,40,1,0.0177904
1992,40,2,0.00467
1992,41,1,0.0204636
1992,41,2,0.00519
1992,42,1,0.0231368
1992,42,2,0.0057
1992,43,1,0.02581
1992,43,2,0.00621
1992,44,1,0.0284832
1992,44,2,0.00673
1992,45,1,0.0311564
1992,45,2,0.00724
1992,46,1,0.0347899
1992,46,2,0.00825
1992,47,1,0.0384234
1992,47,2,0.00926
1992,48,1,0.042057
1992,48,2,0.0102674
1992,49,1,0.0456905
1992,49,2,0.0112763
1992,50,1,0.049324
1992,50,2,0.0122852
1992,51,1,0.055586
1992,51,2,0.0150512
1992,52,1,0.0618481
1992,52,2,0.0178173
1992,53,1,0.0681101
1992,53,2,0.0205833
1992,54,1,0.0743722
1992,54,2,0.0233494
1992,55,1,0.0806342
1992,55,2,0.0261154
1992,56,1,0.0912816
1992,56,2,0.0296801
1992,57,1,0.1019289
1992,57,2,0.0332448
1992,58,1,0.1125763
1992,58,2,0.0368094
1992,59,1,0.1232236
1992,59,2,0.0403741
1992,60,1,0.133871
1992,60,2,0.0439388
1992,61,1,0.1533289
1992,61,2,0.05442
1992,62,1,0.1727868
1992,62,2,0.0649011
1992,63,1,0.1922448
1992,63,2,0.0753823
1992,64,1,0.2117027
1992,64,2,0.0858634
1992,65,1,0.2311606
1992,65,2,0.0963446
1992,66,1,0.2567381
1992,66,2,0.1157197
1992,67,1,0.2823156
1992,67,2,0.1350948
1992,68,1,0.3078932
1992,68,2,0.1544698
1992,69,1,0.3334707
1992,69,2,0.1738449
1992,70,1,0.3590482
1992,70,2,0.19322
1992,71,1,0.3866898
1992,71,2,0.220855
1992,72,1,0.4143315
1992,72,2,0.2484901
1992,73,1,0.4419731
1992,73,2,0.2761251
1992,74,1,0.4696148
1992,74,2,0.3037602
1992,75,1,0.4972564
1992,75,2,0.3313952
1992,76,1,0.6188042
1992,76,2,0.4202466
1992,77,1,0.7403521
1992,77,2,0.5090979
1992,78,1,0.8618999
1992,78,2,0.5979493
1992,79,1,0.9834478
1992,79,2,0.6868006
1992,80,1,1.1049956
1992,80,2,0.775652
1992,81,1,1.1049956
1992,81,2,0.775652
1992,82,1,1.1049956
1992,82,2,0.775652
1992,83,1,1.1049956
1992,83,2,0.775652
1992,84,1,1.1049956
1992,84,2,0.775652
1992,85,1,1.1049956
1992,85,2,0.775652
1992,86,1,1.1049956
1992,86,2,0.775652
1992,87,1,1.1049956
1992,87,2,0.775652
1992,88,1,1.1049956
1992,88,2,0.775652
1992,89,1,1.1049956
1992,89,2,0.775652
1992,90,1,1.1049956
1992,90,2,0.775652
1992,91,1,1.1049956
1992,91,2,0.775652
1992,92,1,1.1049956
1992,92,2,0.775652
1992,93,1,1.1049956
1992,93,2,0.775652
1992,94,1,1.1049956
1992,94,2,0.775652
1992,95,1,1.1049956
1992,95,2,0.775652
1992,96,1,1.1049956
1992,96,2,0.775652
1992,97,1,1.1049956
1992,97,2,0.775652
1992,98,1,1.1049956
1992,98,2,0.775652
1992,99,1,1.1049956
1992,99,2,0.775652
1992,100,1,1.1049956
1992,100,2,0.775652
1992,101,1,1.1049956
1992,101,2,0.775652
1992,102,1,1.1049956
1992,102,2,0.775652
1992,103,1,1.1049956
1992,103,2,0.775652
1993,1,1,6.18e-05
1993,1,2,6.15e-06
1993,2,1,6.6e-05
1993,2,2,1.78e-05
1993,3,1,7.01e-05
1993,3,2,2.94e-05
1993,4,1,7.43e-05
1993,4,2,4.1e-05
1993,5,1,7.85e-05
1993,5,2,5.27e-05
1993,6,1,9.11e-05
1993,6,2,4.65e-05
1993,7,1,0.000104
1993,7,2,4.04e-05
1993,8,1,0.000116
1993,8,2,3.43e-05
1993,9,1,0.000129
1993,9,2,2.82e-05
1993,10,1,0.000141
1993,10,2,2.21e-05
1993,11,1,0.000247
1993,11,2,8.09e-05
1993,12,1,0.000352
1993,12,2,0.00014
1993,13,1,0.000457
1993,13,2,0.000199
1993,14,1,0.000562
1993,14,2,0.000257
1993,15,1,0.000667
1993,15,2,0.000316
1993,16,1,0.000711
1993,16,2,0.000361
1993,17,1,0.000754
1993,17,2,0.000406
1993,18,1,0.000798
1993,18,2,0.000451
1993,19,1,0.000841
1993,19,2,0.000496
1993,20,1,0.000884
1993,20,2,0.000541
1993,21,1,0.00115
1993,21,2,0.000587
1993,22,1,0.00141
1993,22,2,0.000634
1993,23,1,0.00167
1993,23,2,0.00068
1993,24,1,0.00193
1993,24,2,0.000726
1993,25,1,0.00219
1993,25,2,0.000772
1993,26,1,0.00245
1993,26,2,0.000947
1993,27,1,0.00271
1993,27,2,0.00112
1993,28,1,0.00297
1993,28,2,0.0013
1993,29,1,0.00323
1993,29,2,0.00147
1993,30,1,0.00349
1993,30,2,0.00165
1993,31,1,0.00485
1993,31,2,0.00193
1993,32,1,0.0062
1993,32,2,0.00221
1993,33,1,0.00755
1993,33,2,0.00249
1993,34,1,0.0089
1993,34,2,0.00277
1993,35,1,0.0102552
1993,35,2,0.00305
1993,36,1,0.0120501
1993,36,2,0.00342
1993,37,1,0.013845
1993,37,2,0.00379
1993,38,1,0.0156398
1993,38,2,0.00416
1993,39,1,0.0174347
1993,39,2,0.00454
1993,40,1,0.0192296
1993,40,2,0.00491
1993,41,1,0.0219396
1993,41,2,0.0054
1993,42,1,0.0246496
1993,42,2,0.00589
1993,43,1,0.0273596
1993,43,2,0.00637
1993,44,1,0.0300696
1993,44,2,0.00686
1993,45,1,0.0327796
1993,45,2,0.00735
1993,46,1,0.0362079
1993,46,2,0.00832
1993,47,1,0.0396362
1993,47,2,0.0093
1993,48,1,0.0430644
1993,48,2,0.0102682
1993,49,1,0.0464927
1993,49,2,0.0112405
1993,50,1,0.049921
1993,50,2,0.0122128
1993,51,1,0.0560608
1993,51,2,0.0149294
1993,52,1,0.0622005
1993,52,2,0.0176459
1993,53,1,0.0683403
1993,53,2,0.0203625
1993,54,1,0.07448
1993,54,2,0.023079
1993,55,1,0.0806198
1993,55,2,0.0257956
1993,56,1,0.0910884
1993,56,2,0.0293321
1993,57,1,0.1015571
1993,57,2,0.0328686
1993,58,1,0.1120257
1993,58,2,0.0364052
1993,59,1,0.1224944
1993,59,2,0.0399417
1993,60,1,0.132963
1993,60,2,0.0434782
1993,61,1,0.1523873
1993,61,2,0.0539024
1993,62,1,0.1718116
1993,62,2,0.0643267
1993,63,1,0.1912358
1993,63,2,0.0747509
1993,64,1,0.2106601
1993,64,2,0.0851752
1993,65,1,0.2300844
1993,65,2,0.0955994
1993,66,1,0.2558785
1993,66,2,0.1149059
1993,67,1,0.2816726
1993,67,2,0.1342124
1993,68,1,0.3074666
1993,68,2,0.153519
1993,69,1,0.3332607
1993,69,2,0.1728255
1993,70,1,0.3590548
1993,70,2,0.192132
1993,71,1,0.38707
1993,71,2,0.2198776
1993,72,1,0.4150851
1993,72,2,0.2476231
1993,73,1,0.4431003
1993,73,2,0.2753687
1993,74,1,0.4711154
1993,74,2,0.3031142
1993,75,1,0.4991306
1993,75,2,0.3308598
1993,76,1,0.6221106
1993,76,2,0.420514
1993,77,1,0.7450905
1993,77,2,0.5101683
1993,78,1,0.8680705
1993,78,2,0.5998225
1993,79,1,0.9910504
1993,79,2,0.6894768
1993,80,1,1.1140304
1993,80,2,0.779131
1993,81,1,1.1140304
1993,81,2,0.779131
1993,82,1,1.1140304
1993,82,2,0.779131
1993,83,1,1.1140304
1993,83,2,0.779131
1993,84,1,1.1140304
1993,84,2,0.779131
1993,85,1,1.1140304
1993,85,2,0.779131
1993,86,1,1.1140304
1993,86,2,0.779131
1993,87,1,1.1140304
1993,87,2,0.779131
1993,88,1,1.1140304
1993,88,2,0.779131
1993,89,1,1.1140304
1993,89,2,0.779131
1993,90,1,1.1140304
1993,90,2,0.779131
1993,91,1,1.1140304
1993,91,2,0.779131
1993,92,1,1.1140304
1993,92,2,0.779131
1993,93,1,1.1140304
1993,93,2,0.779131
1993,94,1,1.1140304
1993,94,2,0.779131
1993,95,1,1.1140304
1993,95,2,0.779131
1993,96,1,1.1140304
1993,96,2,0.779131
1993,97,1,1.1140304
1993,97,2,0.779131
1993,98,1,1.1140304
1993,98,2,0.779131
1993,99,1,1.1140304
1993,99,2,0.779131
1993,100,1,1.1140304
1993,100,2,0.779131
1993,101,1,1.1140304
1993,101,2,0.779131
1993,102,1,1.1140304
1993,102,2,0.779131
1993,103,1,1.1140304
1993,103,2,0.779131
1994,1,1,6e-05
1994,1,2,5.88e-06
1994,2,1,6.53e-05
1994,2,2,1.79e-05
1994,3,1,7.06e-05
1994,3,2,3e-05
1994,4,1,7.6e-05
1994,4,2,4.21e-05
1994,5,1,8.13e-05
1994,5,2,5.41e-05
1994,6,1,9.47e-05
1994,6,2,4.79e-05
1994,7,1,0.000108
1994,7,2,4.16e-05
1994,8,1,0.000122
1994,8,2,3.53e-05
1994,9,1,0.000135
1994,9,2,2.9e-05
1994,10,1,0.000148
1994,10,2,2.28e-05
1994,11,1,0.000252
1994,11,2,8.28e-05
1994,12,1,0.000356
1994,12,2,0.000143
1994,13,1,0.00046
1994,13,2,0.000203
1994,14,1,0.000563
1994,14,2,0.000263
1994,15,1,0.000667
1994,15,2,0.000323
1994,16,1,0.000707
1994,16,2,0.000375
1994,17,1,0.000746
1994,17,2,0.000427
1994,18,1,0.000786
1994,18,2,0.00048
1994,19,1,0.000825
1994,19,2,0.000532
1994,20,1,0.000865
1994,20,2,0.000584
1994,21,1,0.00116
1994,21,2,0.000639
1994,22,1,0.00145
1994,22,2,0.000694
1994,23,1,0.00174
1994,23,2,0.000749
1994,24,1,0.00203
1994,24,2,0.000803
1994,25,1,0.00232
1994,25,2,0.000858
1994,26,1,0.00262
1994,26,2,0.00105
1994,27,1,0.00293
1994,27,2,0.00124
1994,28,1,0.00324
1994,28,2,0.00144
1994,29,1,0.00355
1994,29,2,0.00163
1994,30,1,0.00385
1994,30,2,0.00182
1994,31,1,0.00535
1994,31,2,0.00212
1994,32,1,0.00684
1994,32,2,0.00241
1994,33,1,0.00833
1994,33,2,0.00271
1994,34,1,0.00982
1994,34,2,0.00301
1994,35,1,0.0113126
1994,35,2,0.0033
1994,36,1,0.0131838
1994,36,2,0.00367
1994,37,1,0.0150551
1994,37,2,0.00404
1994,38,1,0.0169263
1994,38,2,0.00441
1994,39,1,0.0187976
1994,39,2,0.00478
1994,40,1,0.0206688
1994,40,2,0.00514
1994,41,1,0.0234156
1994,41,2,0.00561
1994,42,1,0.0261624
1994,42,2,0.00607
1994,43,1,0.0289092
1994,43,2,0.00653
1994,44,1,0.031656
1994,44,2,0.007
1994,45,1,0.0344028
1994,45,2,0.00746
1994,46,1,0.0376258
1994,46,2,0.0084
1994,47,1,0.0408489
1994,47,2,0.00933
1994,48,1,0.0440719
1994,48,2,0.0102691
1994,49,1,0.047295
1994,49,2,0.0112048
1994,50,1,0.050518
1994,50,2,0.0121404
1994,51,1,0.0565355
1994,51,2,0.0148075
1994,52,1,0.062553
1994,52,2,0.0174746
1994,53,1,0.0685704
1994,53,2,0.0201416
1994,54,1,0.0745879
1994,54,2,0.0228087
1994,55,1,0.0806054
1994,55,2,0.0254758
1994,56,1,0.0908953
1994,56,2,0.0289842
1994,57,1,0.1011852
1994,57,2,0.0324925
1994,58,1,0.1114752
1994,58,2,0.0360009
1994,59,1,0.1217651
1994,59,2,0.0395092
1994,60,1,0.132055
1994,60,2,0.0430176
1994,61,1,0.1514456
1994,61,2,0.0533849
1994,62,1,0.1708363
1994,62,2,0.0637522
1994,63,1,0.1902269
1994,63,2,0.0741196
1994,64,1,0.2096176
1994,64,2,0.0844869
1994,65,1,0.2290082
1994,65,2,0.0948542
1994,66,1,0.2550188
1994,66,2,0.1140922
1994,67,1,0.2810295
1994,67,2,0.1333301
1994,68,1,0.3070401
1994,68,2,0.1525681
1994,69,1,0.3330508
1994,69,2,0.171806
1994,70,1,0.3590614
1994,70,2,0.191044
1994,71,1,0.3874501
1994,71,2,0.2189001
1994,72,1,0.4158388
1994,72,2,0.2467562
1994,73,1,0.4442274
1994,73,2,0.2746122
1994,74,1,0.4726161
1994,74,2,0.3024683
1994,75,1,0.5010048
1994,75,2,0.3303244
1994,76,1,0.6254169
1994,76,2,0.4207815
1994,77,1,0.749829
1994,77,2,0.5112386
1994,78,1,0.874241
1994,78,2,0.6016958
1994,79,1,0.9986531
1994,79,2,0.6921529
1994,80,1,1.1230652
1994,80,2,0.78261
1994,81,1,1.1230652
1994,81,2,0.78261
